property_id,address,city,neighborhood,latitude,longitude,property_type,year_built,sale_date,condition,finished_basement,renovated,near_transit,backs_onto_park,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,garage_spaces,sale_price
AB-00817,2260 Cedar St,Calgary,Beltline,51.01766,-114.054838,Townhouse,2025.0,2024-01-17,Fair,True,False,False,False,3,2.5,1016,1625.0,0,385000
AB-00818,6587 Prairie Ave,St. Albert,Oakmont,53.616072,-113.584494,Detached,1967.0,2026-03-09,Average,False,False,True,False,4,3.5,1681,2331.0,2,571000
AB-00819,791 River Ave,Edmonton,Summerside,53.501334,-113.470612,Detached,1988.0,2024-01-20,Average,False,False,False,False,4,2.0,2142,4864.0,2,737000
AB-00820,689 River Ave,Edmonton,Terwillegar,53.525777,-113.521312,Semi-Detached,1965.0,2026-06-01,Average,True,True,False,False,3,2.5,2205,3656.0,1,732000
AB-00821,6232 Aspen Blvd,Sherwood Park,Nottingham,53.547725,-113.328623,Detached,1996.0,2025-11-14,Average,False,True,True,False,4,4.0,1842,,2,810000
AB-00822,1946 Maple Blvd,Calgary,Aspen Woods,51.023412,-114.05556,Semi-Detached,2011.0,2025-11-10,Average,True,False,False,False,3,3.0,1564,3815.0,2,765000
AB-00823,490 Park St,Red Deer,Lancaster,52.313273,-113.829074,Duplex,1992.0,2025-12-05,Average,False,True,False,False,3,1.5,920,4210.0,1,247000
AB-00824,4171 Maple Way,Calgary,Inglewood,51.057148,-114.063279,Townhouse,1996.0,2026-06-08,Good,False,False,False,False,2,2.0,1436,1843.0,1,549000
AB-00825,3225 Cedar Rd,Airdrie,Bayside,51.254962,-113.953085,Semi-Detached,2007.0,2025-04-07,Average,False,False,True,False,3,3.0,1984,3654.0,0,676000
AB-00826,7907 River St,Edmonton,Westmount,53.506778,-113.48287,Condo,1963.0,2025-10-11,Good,False,False,False,False,3,2.0,1543,,0,386000
AB-00827,8249 Cedar Blvd,Edmonton,Westmount,53.613421,-113.528658,Detached,2008.0,2026-05-26,Poor,False,True,True,False,4,2.5,2198,4542.0,2,757000
AB-00828,7439 Maple St,Edmonton,Terwillegar,53.572388,-113.586729,Townhouse,1984.0,2023-03-21,Average,False,False,False,False,2,2.0,1232,900.0,1,368000
AB-00829,6182 Prairie Way,St. Albert,Oakmont,53.688018,-113.609371,Detached,1980.0,2025-07-15,Average,False,False,True,False,4,3.0,1014,4815.0,2,361000
AB-00830,7173 Maple Way,Calgary,Seton,51.061242,-114.133409,Duplex,2012.0,2026-01-19,Average,True,False,False,False,2,2.5,1441,2812.0,2,523000
AB-00831,8950 Prairie Ave,Leduc,Southfork,53.237354,-113.571272,Condo,1978.0,2022-10-30,Average,True,False,True,False,1,2.0,450,,2,111000
AB-00832,9118 Prairie Ave,Edmonton,Rutherford,53.496905,-113.538125,Condo,1960.0,2024-07-08,Average,False,False,True,False,3,1.0,854,,1,203000
AB-00833,1843 River Blvd,Sherwood Park,Davidson Creek,53.520931,-113.317338,Condo,,2024-06-28,Good,False,True,True,False,2,2.0,832,,0,275000
AB-00834,3528 Aspen St,Calgary,Kensington,51.120648,-114.135966,Semi-Detached,2011.0,2023-11-26,Average,True,True,True,False,4,2.5,1394,3129.0,1,573000
AB-00835,9890 Park Rd,St. Albert,Erin Ridge,53.619362,-113.660752,Detached,2011.0,2025-11-07,Poor,True,False,False,False,4,2.0,2302,4385.0,3,780000
AB-00836,6387 Aspen St,Calgary,Auburn Bay,51.072774,-114.0331,Condo,2020.0,2024-10-15,Good,False,False,False,False,2,1.0,1201,,0,376000
AB-00837,1640 Cedar Blvd,Edmonton,Glenora,53.446732,-113.530222,Condo,1971.0,2025-10-04,Fair,False,False,True,False,2,1.0,596,,0,176000
AB-00838,7381 Maple Way,Red Deer,Anders,52.267319,-113.8422,Detached,1963.0,2025-08-31,Excellent,False,False,False,False,4,2.0,2182,4934.0,1,673000
AB-00839,9948 Park Blvd,Edmonton,Windermere,53.556588,-113.45184,Townhouse,1980.0,2026-01-01,Poor,False,True,False,False,3,3.0,1541,,1,433000
AB-00840,7385 Prairie St,Calgary,Mahogany,51.041048,-114.054201,Duplex,2023.0,2026-01-17,Average,True,False,False,True,2,2.0,1646,4770.0,1,661000
AB-00841,649 Park Blvd,Calgary,Inglewood,51.051519,-114.117786,Detached,1973.0,2025-04-02,Average,True,True,False,False,4,3.0,2031,5752.0,2,900000
AB-00842,7408 Prairie Way,Calgary,Bridgeland,51.060402,-114.028611,Condo,1983.0,2025-09-12,Good,False,False,False,False,3,1.0,1171,,0,388000
AB-00843,8459 Maple St,Edmonton,Glenora,53.512818,-113.479467,Detached,1961.0,2025-09-09,Average,False,True,False,False,3,2.0,2287,5535.0,2,895000
AB-00844,9160 Prairie Way,Airdrie,Reunion,51.302104,-114.067915,Duplex,1972.0,2024-03-28,Average,True,True,False,False,2,2.0,1272,2932.0,1,386000
AB-00845,4400 Cedar St,Edmonton,Windermere,53.492285,-113.500321,Townhouse,2006.0,2026-04-26,Excellent,False,False,True,False,2,2.5,1493,1447.0,2,605000
AB-00846,8448 Cedar Ave,Airdrie,Reunion,51.221439,-114.031876,Semi-Detached,2021.0,2024-12-22,Good,True,False,False,True,4,2.0,1583,2909.0,2,577000
AB-00847,7710 Prairie Rd,Edmonton,Windermere,53.604854,-113.579824,Townhouse,1995.0,2024-12-07,Average,False,False,False,False,3,2.5,1508,1450.0,0,536000
AB-00848,4494 Park Rd,Calgary,Mahogany,51.047493,-114.02062,Semi-Detached,1968.0,2025-10-18,Average,True,False,False,False,2,2.5,1482,3887.0,1,501000
AB-00849,3185 Aspen Ave,Calgary,Aspen Woods,51.040728,-114.06193,Detached,2014.0,2024-07-04,Good,True,False,False,False,4,3.0,1455,6904.0,2,916000
AB-00850,5627 River Blvd,Calgary,Auburn Bay,51.024054,-114.077848,Townhouse,1991.0,2025-05-03,Average,False,True,False,False,2,2.5,1092,,2,374000
AB-00851,4274 Cedar Blvd,Edmonton,Windermere,53.593388,-113.453921,Detached,1960.0,2022-11-23,Fair,False,True,False,False,6,3.5,1274,4265.0,3,467000
AB-00852,3067 Maple Rd,Edmonton,Rutherford,53.59358,-113.502816,Townhouse,2000.0,2026-04-14,Fair,True,True,True,False,3,1.5,1410,1652.0,1,418000
AB-00853,5631 Aspen Rd,Edmonton,Windermere,53.518892,-113.423654,Condo,1967.0,2025-10-05,Poor,True,False,False,False,2,1.0,1102,,1,250000
AB-00854,385 River St,Calgary,Bridgeland,51.036206,-114.15695,Detached,2009.0,2024-09-18,Average,False,True,False,True,4,2.5,2683,4752.0,2,1292000
AB-00855,4012 Prairie Rd,Sherwood Park,Emerald Hills,53.536394,-113.252599,Detached,1995.0,2024-10-02,Fair,False,False,True,False,4,3.5,1482,4470.0,3,516000
AB-00856,4551 River Blvd,Calgary,Auburn Bay,51.013874,-113.990957,Semi-Detached,2008.0,2024-12-19,Poor,True,True,False,False,3,2.0,1642,,1,528000
AB-00857,6719 River Ave,Calgary,Bridgeland,51.04478,-114.023734,Detached,2008.0,2025-04-20,Fair,True,False,False,False,5,3.0,2695,4908.0,2,1258000
AB-00858,5755 Park Blvd,Leduc,Meadowview,53.257443,-113.534092,Townhouse,1962.0,2025-03-19,Average,False,False,True,False,3,2.5,1322,1605.0,0,325000
AB-00859,6349 Park St,Edmonton,Laurel,53.567761,-113.420074,Condo,1985.0,2026-03-08,Good,False,True,False,False,1,1.0,850,,0,246000
AB-00860,5205 River Way,Edmonton,Terwillegar,53.454024,-113.476323,Semi-Detached,1983.0,2026-03-06,Average,False,False,False,False,3,3.0,1643,1984.0,1,517000
AB-00861,3301 Aspen St,Leduc,Southfork,53.257286,-113.49855,Detached,1962.0,2026-02-25,Good,True,False,False,False,4,3.0,1718,5492.0,2,559000
AB-00862,2914 Park Way,Calgary,Seton,51.0371,-114.048206,Townhouse,1961.0,2025-01-12,Average,False,True,True,True,2,3.0,1163,2295.0,0,345000
AB-00863,2969 Prairie St,Edmonton,Oliver,53.546549,-113.472208,Detached,2019.0,2025-12-25,Average,False,False,True,False,4,3.0,1657,5301.0,2,686000
AB-00864,7745 Prairie Way,Edmonton,Westmount,53.573884,-113.507182,Semi-Detached,2011.0,2024-09-26,Good,False,False,False,False,3,2.5,999,2853.0,1,380000
AB-00865,1992 Aspen Blvd,Airdrie,Kings Heights,51.237702,-114.021628,Semi-Detached,2007.0,2025-08-06,Good,True,False,True,True,3,3.0,1845,2630.0,1,633000
AB-00866,2431 Maple Ave,Calgary,Mahogany,51.061903,-114.072318,Semi-Detached,1998.0,2023-09-24,Average,False,False,False,False,3,2.5,1260,,0,463000
AB-00867,970 Park Blvd,Calgary,Inglewood,51.032699,-114.059374,Condo,1972.0,2022-08-09,Average,False,True,True,False,1,1.0,1248,,1,387000
AB-00868,8402 River St,Calgary,Beltline,51.024228,-114.093444,Condo,1984.0,2024-01-11,Average,False,False,True,False,3,1.0,663,,0,205000
AB-00869,934 Aspen Way,Calgary,Seton,51.030118,-114.074741,Detached,2001.0,2025-03-17,Average,False,False,False,False,4,3.5,3007,4340.0,2,1143000
AB-00870,4476 River Ave,Calgary,Kensington,51.089643,-114.181088,Condo,2016.0,2025-11-19,Good,True,False,False,True,1,2.0,907,,0,319000
AB-00871,9409 Park Ave,Edmonton,Oliver,53.491302,-113.629143,Detached,1979.0,2026-04-02,Average,True,True,False,False,4,3.0,1726,6516.0,2,717000
AB-00872,6196 Cedar Rd,Edmonton,Oliver,53.507943,-113.538149,Condo,2003.0,2024-11-24,Good,False,False,True,False,2,1.0,903,,1,269000
AB-00873,5476 Aspen Rd,Calgary,Aspen Woods,51.061992,-114.200358,Duplex,2015.0,2025-04-20,Average,True,False,False,False,3,2.0,1480,2361.0,2,653000
AB-00874,8983 Aspen Rd,Sherwood Park,Davidson Creek,53.522368,-113.259797,Detached,1979.0,2025-04-25,Excellent,True,False,True,False,5,3.5,1443,4892.0,2,546000
AB-00875,7852 Maple Rd,Calgary,Kensington,51.109683,-114.093579,Duplex,2015.0,2024-02-08,Fair,True,False,False,False,4,1.5,1462,3190.0,1,576000
AB-00876,9897 Park Way,Calgary,Bridgeland,51.074267,-114.07215,Detached,1981.0,2026-03-16,Average,True,True,False,False,5,2.5,1138,2329.0,2,536000
AB-00877,3009 Maple Ave,Calgary,Kensington,51.062897,-113.987803,Condo,1966.0,2025-05-29,Poor,False,False,False,False,2,1.5,547,,0,143000
AB-00878,3249 River Blvd,Edmonton,Oliver,53.546399,-113.56449,Condo,1965.0,2025-01-22,Good,True,False,False,False,1,1.0,910,,1,275000
AB-00879,3766 Prairie Rd,Sherwood Park,Clarkdale,53.486494,-113.348776,Detached,2025.0,2025-06-27,Fair,False,False,False,False,4,3.5,1675,5805.0,2,677000
AB-00880,3549 River Blvd,Calgary,Aspen Woods,51.041962,-114.154785,Townhouse,1999.0,2026-01-01,Good,True,True,False,False,3,2.0,1263,2526.0,2,638000
AB-00881,7232 Cedar St,Fort McMurray,Thickwood,56.727582,-111.44844,Detached,1990.0,2022-07-25,Good,False,False,False,False,3,3.5,1684,6038.0,2,593000
AB-00882,4231 Cedar Ave,Edmonton,Westmount,53.544087,-113.44541,Townhouse,1966.0,2025-02-19,Poor,False,False,False,False,3,2.0,1899,2046.0,1,475000
AB-00883,2789 Park Blvd,Edmonton,Laurel,53.554285,-113.447205,Duplex,1983.0,2025-07-01,Poor,True,False,True,False,3,2.5,1508,2035.0,2,376000
AB-00884,6211 Park St,Airdrie,Kings Heights,51.260628,-113.969507,Townhouse,2003.0,2025-01-11,Good,True,True,False,False,3,2.5,1706,1754.0,1,548000
AB-00885,745 Cedar Way,St. Albert,Oakmont,53.628406,-113.60339,Semi-Detached,1985.0,2024-12-04,Average,False,False,True,True,4,3.0,1777,2966.0,1,593000
AB-00886,9781 River Blvd,Calgary,Kensington,51.077229,-114.077846,Semi-Detached,1989.0,2024-08-10,Excellent,False,False,False,False,4,3.0,951,2303.0,2,407000
AB-00887,882 Maple Rd,Calgary,Beltline,50.973937,-114.076458,Semi-Detached,2010.0,2024-11-26,Poor,False,True,False,False,2,3.0,1142,2336.0,1,376000
AB-00888,3947 Cedar Way,St. Albert,Oakmont,53.643239,-113.531406,Duplex,1996.0,2025-12-09,Good,False,True,False,True,3,2.0,1179,2752.0,1,394000
AB-00889,6908 River Blvd,Red Deer,Anders,52.240832,-113.802054,Detached,1997.0,2025-12-23,Good,True,False,True,False,3,3.5,2471,6367.0,2,841000
AB-00890,4524 River St,Red Deer,Clearview,52.289296,-113.788313,Detached,1990.0,2025-06-28,Fair,True,False,False,False,3,2.0,2033,7010.0,3,597000
AB-00891,4200 Prairie St,Edmonton,Terwillegar,53.588331,-113.562523,Duplex,1984.0,2022-09-12,Average,False,False,True,True,3,1.5,1034,2654.0,0,319000
AB-00892,6477 Cedar St,Edmonton,Oliver,53.518362,-113.512862,Semi-Detached,2004.0,2025-04-22,Poor,True,True,False,False,3,2.0,1587,2412.0,2,473000
AB-00893,7601 Cedar Rd,St. Albert,Erin Ridge,53.65512,-113.684432,Condo,2023.0,2025-11-17,Average,False,True,True,False,2,2.0,635,,2,192000
AB-00894,1672 Aspen Way,Edmonton,Laurel,53.539208,-113.514706,Townhouse,2019.0,2026-02-09,Fair,False,False,False,False,3,2.5,1192,2165.0,2,346000
AB-00895,7073 Park St,St. Albert,Erin Ridge,53.64392,-113.644019,Townhouse,1999.0,2024-04-13,Average,False,False,False,False,2,2.5,913,2047.0,1,291000
AB-00896,5152 Prairie Rd,Sherwood Park,Emerald Hills,53.546607,-113.310845,Detached,2006.0,2026-05-13,Fair,False,False,False,False,5,4.0,1442,6553.0,3,527000
AB-00897,2127 River Way,Airdrie,Hillcrest,51.254016,-114.048713,Townhouse,2002.0,2026-03-20,Average,True,True,False,False,2,1.5,1323,2410.0,2,434000
AB-00898,4974 Maple Blvd,Calgary,Kensington,51.10418,-114.089981,Duplex,1998.0,2026-04-28,Excellent,True,False,True,False,3,2.5,1283,3430.0,1,620000
AB-00899,6016 Cedar Way,St. Albert,Lacombe Park,53.63748,-113.604313,Detached,2021.0,2025-12-28,Fair,False,False,False,True,5,3.0,1430,6105.0,1,542000
AB-00900,8450 River Blvd,Edmonton,Windermere,53.473881,-113.508081,Townhouse,1981.0,2024-12-20,Good,False,False,False,False,2,2.0,934,2051.0,1,333000
AB-00901,6727 Aspen Blvd,Calgary,Bridgeland,51.080579,-114.101325,Detached,1997.0,2023-08-19,Average,True,False,False,False,3,3.0,2036,7538.0,2,962000
AB-00902,9606 Maple Ave,Edmonton,Westmount,53.513186,-113.519034,Detached,1976.0,2026-04-28,Average,True,True,True,True,3,3.0,1928,3301.0,2,711000
AB-00903,325 Cedar St,Calgary,Bridgeland,50.986149,-114.05371,Detached,1974.0,2025-03-08,Good,True,False,False,False,3,2.0,1971,4901.0,2,925000
AB-00904,5886 River Ave,Calgary,Inglewood,51.0654,-114.04129,Detached,1978.0,2025-09-01,Average,False,True,False,False,4,2.5,2052,4811.0,2,887000
AB-00905,4676 River Blvd,St. Albert,Erin Ridge,53.672342,-113.652448,Duplex,1996.0,2025-02-09,Fair,False,False,False,False,3,2.0,1219,2993.0,0,396000
AB-00906,3713 Cedar Ave,Red Deer,Anders,52.244563,-113.801153,Detached,1994.0,2025-10-11,Fair,False,False,False,False,5,3.5,1713,5238.0,3,446000
AB-00907,8562 Park Blvd,Red Deer,Timberlands,52.272837,-113.76645,Detached,1994.0,2024-11-05,Good,False,True,False,False,5,3.0,1704,3889.0,2,590000
AB-00908,9174 Cedar Way,Edmonton,Oliver,53.556435,-113.528742,Townhouse,2001.0,2025-02-01,Good,True,True,True,False,4,1.5,757,2821.0,2,295000
AB-00909,7830 Aspen Ave,Edmonton,Terwillegar,53.553027,-113.521136,Townhouse,2005.0,2023-07-12,Fair,True,False,False,False,3,2.5,1394,1466.0,2,431000
AB-00910,818 River Blvd,Calgary,Bridgeland,51.049804,-114.045562,Semi-Detached,1977.0,2026-03-26,Average,True,False,False,False,3,2.5,1344,2053.0,0,511000
AB-00911,4694 Prairie Way,Edmonton,Summerside,53.527455,-113.456015,Detached,2012.0,2023-11-07,Fair,True,False,False,True,3,2.5,2318,5589.0,3,839000
AB-00912,8120 River Blvd,Edmonton,Summerside,53.583902,-113.451375,Detached,1960.0,2024-02-27,Excellent,True,False,False,False,4,3.0,1544,4042.0,2,626000
AB-00913,9466 Maple Rd,Calgary,Seton,51.013925,-114.056213,Condo,1972.0,2025-12-30,Excellent,True,True,True,False,2,1.5,1085,,0,356000
AB-00914,3445 Park Rd,Edmonton,Terwillegar,53.532627,-113.469459,Semi-Detached,1975.0,2025-03-23,Good,True,True,False,False,3,2.0,1804,3107.0,0,692000
AB-00915,3569 Maple Ave,Edmonton,Laurel,53.509055,-113.606213,Detached,1970.0,2025-03-20,Good,True,False,True,False,3,3.5,1649,5126.0,2,614000
AB-00916,7061 River Way,Calgary,Seton,51.053872,-114.15963,Condo,1987.0,2025-03-10,Excellent,True,True,True,False,1,2.0,983,,1,336000
AB-00917,1989 Prairie Ave,St. Albert,Erin Ridge,53.592488,-113.569107,Detached,1971.0,2023-10-17,Good,False,False,False,False,4,3.5,951,6843.0,2,402000
AB-00918,8429 Aspen Way,Calgary,Mahogany,51.056963,-114.109895,Detached,1990.0,2023-10-05,Excellent,False,True,False,True,3,3.5,1544,3840.0,2,772000
AB-00919,3712 Prairie St,Edmonton,Oliver,53.468034,-113.483599,Duplex,1977.0,2024-09-07,Good,False,False,False,True,2,2.0,1314,1553.0,2,426000
AB-00920,496 Prairie St,St. Albert,Mission,53.67157,-113.637865,Detached,1961.0,2025-12-22,Good,False,False,False,True,4,3.5,1701,6035.0,1,621000
AB-00921,5889 Park Blvd,Edmonton,Windermere,53.55391,-113.468965,Semi-Detached,1963.0,2025-01-08,Good,False,False,True,True,4,2.5,1700,2114.0,0,639000
AB-00922,4834 Aspen Way,Sherwood Park,Davidson Creek,53.510461,-113.291205,Townhouse,1969.0,2025-07-22,Fair,True,True,False,True,3,2.0,865,1419.0,1,248000
AB-00923,8552 Park Way,Calgary,Beltline,51.027285,-114.020165,Townhouse,1971.0,2025-05-18,Average,False,True,True,False,4,2.0,1724,1552.0,1,585000
AB-00924,9152 Prairie St,Edmonton,Laurel,53.505601,-113.553791,Detached,2008.0,2026-04-15,Good,True,True,False,False,3,2.5,2520,5546.0,2,981000
AB-00925,1094 Park St,Calgary,Seton,51.109428,-114.03396,Duplex,1983.0,2023-05-04,Fair,True,False,False,False,2,2.5,1635,3632.0,1,515000
AB-00926,4179 Aspen Ave,St. Albert,Oakmont,53.660253,-113.606804,Townhouse,2020.0,2025-11-28,Average,False,True,True,False,3,3.0,1204,1221.0,0,424000
AB-00927,2698 Maple Ave,Edmonton,Rutherford,53.591034,-113.435526,Townhouse,1999.0,2024-01-27,Average,True,False,False,False,3,1.5,1446,1961.0,1,432000
AB-00928,6222 Park St,Edmonton,Terwillegar,53.529959,-113.459755,Detached,2009.0,2025-10-17,Fair,False,False,False,False,5,3.5,2330,5816.0,2,810000
AB-00929,8789 Aspen St,Edmonton,Glenora,53.556103,-113.531832,Townhouse,1997.0,2026-02-17,Average,True,False,False,False,3,2.0,1613,1202.0,1,607000
AB-00930,1042 Park Ave,Fort McMurray,Eagle Ridge,56.741424,-111.405006,Townhouse,2003.0,2025-10-30,Poor,True,False,False,False,2,2.5,1341,1002.0,1,334000
AB-00931,9928 Cedar Way,Edmonton,Laurel,53.55994,-113.536891,Condo,1973.0,2026-02-02,Fair,False,False,True,False,1,2.0,850,,1,188000
AB-00932,669 Prairie St,Calgary,Bridgeland,51.103408,-114.108133,Semi-Detached,1965.0,2022-09-21,Good,False,False,False,False,2,2.5,1412,3885.0,2,577000
AB-00933,535 Maple Way,Edmonton,Rutherford,53.512543,-113.554663,Duplex,1983.0,2025-04-10,Average,True,True,False,False,3,2.5,842,1964.0,0,231000
AB-00934,6907 Maple Way,Edmonton,Rutherford,53.559379,-113.462729,Detached,1975.0,2025-05-03,Excellent,True,False,True,True,4,3.0,2135,4943.0,2,867000
AB-00935,3800 River Blvd,Edmonton,Windermere,53.504555,-113.446198,Duplex,1973.0,2025-06-22,Average,False,False,False,False,4,2.5,1634,2751.0,1,505000
AB-00936,5632 Cedar St,Edmonton,Oliver,53.539873,-113.534876,Condo,,2026-05-02,Average,False,False,True,False,2,1.0,644,,0,193000
AB-00937,7123 Cedar St,Calgary,Beltline,51.013276,-114.093847,Duplex,2023.0,2026-03-02,Excellent,True,True,False,True,3,2.5,1546,3043.0,1,812000
AB-00938,1548 Maple Blvd,Edmonton,Summerside,53.618727,-113.440694,Condo,2010.0,2025-02-27,Good,True,False,True,False,1,2.0,959,,0,334000
AB-00939,1882 Cedar Blvd,St. Albert,Oakmont,53.657235,-113.62799,Condo,1983.0,2024-11-11,Average,False,True,True,False,2,2.0,544,,1,151000
AB-00940,5713 Park Ave,Edmonton,Glenora,53.563629,-113.533331,Detached,2017.0,2024-07-25,Good,False,False,False,False,4,3.0,2025,6334.0,2,1050000
AB-00941,878 Aspen Rd,Edmonton,Laurel,53.535483,-113.503649,Townhouse,1962.0,2022-10-23,Good,False,False,True,False,2,1.5,1190,1908.0,1,346000
AB-00942,9483 Cedar Rd,Edmonton,Westmount,53.614182,-113.575749,Condo,2013.0,2024-08-20,Good,False,False,False,False,2,1.0,621,,1,199000
AB-00943,9418 River Ave,Fort McMurray,Abasand,56.723183,-111.381583,Detached,,2026-02-23,Good,True,False,False,False,4,2.0,2116,5901.0,2,816000
AB-00944,2414 Cedar Blvd,Sherwood Park,Emerald Hills,53.589961,-113.257929,Condo,1988.0,2026-04-13,Average,True,False,False,False,3,1.0,799,,1,226000
AB-00945,5170 Aspen Ave,Calgary,Kensington,51.034184,-114.117152,Semi-Detached,1982.0,2025-10-26,Good,True,False,False,False,3,3.0,1260,3136.0,1,530000
AB-00946,5747 Cedar St,Leduc,West Haven,53.221943,-113.471943,Detached,1996.0,2022-06-28,Good,False,False,True,False,5,3.5,1708,5986.0,2,580000
AB-00947,9121 Cedar Way,St. Albert,Mission,53.610528,-113.587239,Townhouse,1994.0,2025-04-18,Fair,False,False,True,False,3,2.5,1404,2195.0,1,371000
AB-00948,2069 Park Ave,Sherwood Park,Summerwood,53.520326,-113.309163,Townhouse,2000.0,2025-04-26,Average,False,True,False,False,3,1.5,1713,1807.0,0,558000
AB-00949,8519 Cedar Way,Calgary,Beltline,51.018472,-114.081869,Condo,1960.0,2025-05-06,Poor,True,True,False,False,2,1.0,721,,1,177000
AB-00950,1184 Cedar Way,Calgary,Kensington,51.073807,-114.062474,Detached,1963.0,2024-08-14,Fair,True,False,False,False,3,3.0,2769,4520.0,2,1000000
AB-00951,2453 Maple Rd,Calgary,Auburn Bay,51.038111,-114.01821,Detached,2016.0,2025-08-26,Good,True,False,False,False,3,3.0,1947,6140.0,2,972000
AB-00952,9869 River Rd,Calgary,Beltline,51.006906,-114.099511,Townhouse,2012.0,2026-03-06,Good,False,False,False,False,3,1.5,1579,1570.0,1,603000
AB-00953,8684 Prairie Way,Calgary,Beltline,50.968695,-114.072265,Condo,1993.0,2025-11-21,Poor,True,False,True,False,2,2.0,970,,0,273000
AB-00954,1396 Cedar St,Airdrie,Bayside,51.306462,-113.955441,Townhouse,1973.0,2025-12-22,Average,False,True,True,False,2,2.0,1280,2445.0,2,351000
AB-00955,5751 Cedar St,Edmonton,Rutherford,53.592009,-113.542946,Detached,2023.0,2025-03-07,Average,True,False,True,False,4,3.0,2371,7162.0,1,926000
AB-00956,1648 Cedar Rd,Edmonton,Oliver,53.563224,-113.462914,Condo,2025.0,2026-04-15,Fair,True,True,True,True,1,1.0,774,,0,244000
AB-00957,3158 Maple St,Calgary,Kensington,50.974003,-114.007012,Condo,2025.0,2024-08-23,Average,True,False,False,False,3,2.0,864,,1,316000
AB-00958,8149 Prairie Way,Edmonton,Summerside,53.586211,-113.621488,Detached,2003.0,2025-03-29,Good,False,True,False,False,5,3.0,1975,4828.0,2,842000
AB-00959,475 Cedar Way,Edmonton,Oliver,53.606518,-113.53373,Semi-Detached,2017.0,2024-08-26,Excellent,False,False,False,False,4,2.0,1518,2837.0,1,635000
AB-00960,353 Park St,Red Deer,Anders,52.312253,-113.841224,Condo,1978.0,2026-01-12,Good,True,False,True,False,2,2.0,928,,1,213000
AB-00961,7428 Maple Rd,Calgary,Mahogany,50.990627,-114.096169,Detached,2002.0,2026-01-06,Average,False,False,False,False,4,3.5,2443,5710.0,2,1044000
AB-00962,8853 Prairie Rd,Fort McMurray,Thickwood,56.624701,-111.355455,Detached,1965.0,2024-09-08,Average,False,False,False,True,4,3.0,2326,4384.0,2,647000
AB-00963,8984 Cedar Way,Edmonton,Glenora,53.446969,-113.457171,Condo,1989.0,2025-09-25,Good,False,False,True,False,2,2.0,450,,1,156000
AB-00964,686 Prairie Blvd,Calgary,Kensington,51.067006,-113.999166,Townhouse,2018.0,2025-12-07,Excellent,True,False,False,False,3,2.0,1293,2494.0,1,551000
AB-00965,7659 Cedar Way,Calgary,Mahogany,51.036672,-114.083088,Detached,1968.0,2025-05-11,Good,False,False,False,False,4,2.5,1934,3259.0,2,777000
AB-00966,8818 Park Way,Calgary,Mahogany,51.066519,-114.040245,Condo,1964.0,2024-08-19,Good,True,False,True,True,1,1.0,860,,0,311000
AB-00967,9425 Maple St,Edmonton,Glenora,53.554713,-113.529903,Townhouse,2002.0,2025-12-19,Good,True,False,False,False,4,2.5,1271,1329.0,1,546000
AB-00968,4919 River Ave,Calgary,Aspen Woods,51.028204,-114.039571,Detached,1977.0,2026-01-23,Average,False,False,False,False,4,3.0,1822,4521.0,2,822000
AB-00969,2793 Park St,Sherwood Park,Emerald Hills,53.599487,-113.334228,Condo,1973.0,2025-07-08,Average,True,False,False,False,1,2.0,708,,2,187000
AB-00970,3741 Park Way,Edmonton,Laurel,53.562909,-113.54128,Detached,1988.0,2024-07-06,Good,True,True,False,False,6,2.5,2243,3242.0,3,909000
AB-00971,9253 Park St,Calgary,Inglewood,51.083404,-114.033135,Detached,2009.0,2025-01-25,Excellent,False,False,True,True,3,3.0,1516,6031.0,2,849000
AB-00972,9914 Cedar Ave,Edmonton,Windermere,53.525925,-113.427603,Condo,1974.0,2024-12-21,Excellent,False,False,True,False,3,2.0,799,,0,257000
AB-00973,3414 Maple Ave,Edmonton,Laurel,53.518235,-113.536553,Detached,2001.0,2025-05-30,Good,False,True,False,False,4,2.5,1483,5998.0,2,570000
AB-00974,2552 Prairie St,Airdrie,Coopers Crossing,51.300208,-113.971591,Detached,1994.0,2026-03-11,Excellent,True,False,False,False,4,3.5,1732,5100.0,1,697000
AB-00975,210 Park Rd,Airdrie,Coopers Crossing,51.309556,-113.957134,Townhouse,1976.0,2024-12-29,Good,False,False,True,False,3,2.5,1302,,1,364000
AB-00976,9661 Aspen Blvd,Edmonton,Laurel,53.495518,-113.463818,Townhouse,2001.0,2025-03-05,Good,False,True,False,False,4,2.5,1232,1303.0,1,413000
AB-00977,7013 Park Rd,Red Deer,Lancaster,52.317343,-113.832985,Detached,2003.0,2024-09-18,Good,True,False,True,False,5,3.0,2209,5045.0,2,812000
AB-00978,802 River Rd,Edmonton,Windermere,53.566839,-113.475366,Duplex,1960.0,2025-10-16,Good,False,False,True,False,3,2.0,1439,2374.0,0,498000
AB-00979,8648 River Blvd,Red Deer,Clearview,52.351693,-113.757908,Duplex,2003.0,2025-12-04,Average,False,False,True,False,4,1.5,1472,2773.0,0,405000
AB-00980,7326 Prairie Rd,Calgary,Inglewood,51.06283,-114.070721,Townhouse,1988.0,2026-01-06,Average,False,True,False,False,4,2.0,1377,2303.0,1,485000
